id;gene;pval;adjPVal
206644_at;NR0B1;0.306444555435832;0.432753849775079
206838_at;TBX19;0.183038822071244;0.288568897040944
202686_s_at;AXL;0.00147268821778007;0.00486691728751955
214178_s_at;SOX2;0.313643945842347;0.439941913114548
205517_at;GATA4;0.460141421810519;0.586171597256482
217779_s_at;PNRC2;4.82952319699132e-09;6.93211240054942e-08
206170_at;ADRB2;7.88046261936994e-09;1.06394755580306e-07
201150_s_at;TIMP3;2.09133828237906e-06;1.4182785232415e-05
201666_at;TIMP1;0.0094290416589683;0.0245331693694946
91920_at;BCAN;0.00079279592747005;0.00281258078468518
202363_at;SPOCK1;0.712406664643525;0.800441100150386
206433_s_at;SPOCK3;0.0907458027436376;0.165090807028661
208553_at;HIST1H1E;0.298632940137779;0.424600138474072
212077_at;CALD1;1.66611761079474e-05;8.8680540019966e-05
207890_s_at;MMP25;0.734538114179991;0.81590895761575
214559_at;DRD3;0.667674241018401;0.764471413244075
202507_s_at;SNAP25;0.979008547086382;0.986186838745785
202598_at;S100A13;0.000150487193136987;0.000634961487883433
209024_s_at;SYNCRIP;0.00276592049653326;0.00846293148498747
212982_at;ZDHHC17;0.183830128034076;0.289670312664736
208215_x_at;DRD4;0.158067955737069;0.256511628066567
205551_at;SV2B;7.40351392654927e-05;0.000336822165610331
209914_s_at;NRXN1;0.824650839862776;0.88102758502516
208572_at;HIST3H3;0.00183694067981086;0.00591892587087509
213127_s_at;MED8;0.125337623582059;0.212990481177504
218372_at;MED9;0.0208747283740707;0.0486441480209939
205417_s_at;DAG1;5.15931421503713e-08;5.40215630790571e-07
200837_at;BCAP31;1.08876118698272e-08;1.40037987239279e-07
209130_at;SNAP23;5.83446545996774e-05;0.000272478472844665
202550_s_at;VAPB;0.000689843436218704;0.00247828236770294
206254_at;EGF;0.720793538823561;0.806241462142987
213200_at;SYP;0.0281608224145375;0.0624866063671968
202546_at;VAMP8;2.30469819712931e-07;1.99124650038083e-06
210190_at;STX11;0.195066116541257;0.303814200697496
211551_at;EGFR;0.850094287038324;0.900438767817769
201260_s_at;SYPL1;0.0653005712327198;0.126336697856927
396_f_at;EPOR;0.0451647748525092;0.0927216430696582
202894_at;EPHB4;0.000125639886579418;0.000541451176151634
209118_s_at;TUBA1A;0.0180122487558565;0.0428686719866206
202829_s_at;VAMP7;0.391409359318336;0.520935573935911
217264_s_at;SCNN1A;0.568755438442847;0.683578205288643
205464_at;SCNN1B;3.842591242365e-13;2.74514718354556e-11
207295_at;SCNN1G;0.0293041158834833;0.064568215857474
211333_s_at;FASLG;0.169292486556602;0.270790003445578
203139_at;DAPK1;0.203968849669662;0.31481710599631
207043_s_at;SLC6A9;5.30397623448164e-06;3.1818767218565e-05
200015_s_at;SEPT2;0.00688386860934838;0.0186726242903175
206679_at;APBA1;0.00616050112007527;0.0169719226538521
211980_at;COL4A1;7.50672190080567e-07;5.68782043659834e-06
217330_at;DISC1;0.94330297829896;0.962393817095935
204380_s_at;FGFR3;5.2485505901342e-08;5.48181950525128e-07
206491_s_at;NAPA;0.533912209013369;0.652745006560253
209515_s_at;RAB27A;1.84370476085387e-09;3.02890892512418e-08
204690_at;STX8;0.446519562354022;0.573951837452994
202893_at;UNC13B;0.00508434158336827;0.0143778417722846
220995_at;STXBP6;0.6036977515908;0.711820172629273
217637_at;KCNB1;0.605481112277593;0.713439761630836
212300_at;TXLNA;8.22801423654628e-08;8.11251056666416e-07
211535_s_at;FGFR1;0.337155831758852;0.465348002721259
218327_s_at;SNAP29;0.791599079608488;0.858665805708856
205104_at;SNPH;0.00035758268505813;0.00138491286511671
206674_at;FLT3;0.0384632487211761;0.0809405042100898
201336_at;VAMP3;0.000260262971494028;0.00103766211303073
200863_s_at;RAB11A;0.0915965973729855;0.166372317355378
210316_at;FLT4;0.785227124511813;0.854238558183666
204352_at;TRAF5;0.000304466088691706;0.0011966158569078
203489_at;SIVA1;1.39723073686489e-05;7.56847651709768e-05
206508_at;CD70;0.0066899920895622;0.0181941007404191
213539_at;CD3D;0.13874043485684;0.231332744275835
205758_at;CD8A;0.541556412023788;0.660089525506619
214660_at;ITGA1;0.62384813720967;0.728911159943486
203591_s_at;CSF3R;0.0647118092339086;0.125371249954173
207089_at;NRAP;0.572572525627516;0.687043067030924
202677_at;RASA1;0.0279862062902227;0.0621683637243008
210895_s_at;CD86;0.581807082270874;0.694457909351772
203367_at;DUSP14;0.79412203577163;0.860295409622217
206076_at;LRRC23;0.178286103092515;0.282500996307049
202315_s_at;BCR;1.28739127432584e-09;2.25419687837839e-08
207187_at;JAK3;0.827927993486598;0.883153840814194
202145_at;LY6E;0.689335579835218;0.782536404167792
202389_s_at;HTT;0.00930860443561411;0.0242956519110747
205291_at;IL2RB;0.000413098964736158;0.00157600343519422
200063_s_at;NPM1;0.0235009249619669;0.0538053111420994
200633_at;UBB;0.292935239973476;0.417972651238119
206804_at;CD3G;0.339043917297688;0.467180321178849
207497_s_at;MS4A2;0.122200551995381;0.208851852501196
213716_s_at;SECTM1;0.724262125988717;0.808818677901825
207081_s_at;PI4KA;0.175805623343122;0.279243031766703
203844_at;VHL;0.394244691879825;0.523565661555297
201252_at;PSMC4;3.88357444203177e-13;2.75866179967507e-11
207148_x_at;MYOZ2;0.313794823947734;0.440051922489576
204686_at;IRS1;0.667544175751424;0.764462515823423
206718_at;LMO1;0.00719520725916316;0.0193951015856097
208306_x_at;HLA-DRB1;0.0740070400225344;0.139904678617442
201656_at;ITGA6;0.000723528100221776;0.00258222903481948
205789_at;CD1D;0.562770847179161;0.678145651222542
204990_s_at;ITGB4;6.22733200585337e-11;1.85366916040902e-09
203717_at;DPP4;0.168725391258821;0.270055670402993
203666_at;CXCL12;0.0473244362436647;0.0962658805594364
209827_s_at;IL16;6.77971364782861e-10;1.30600893721346e-08
204563_at;SELL;0.220368107809441;0.334715354614704
206509_at;PIP;0.155921735371877;0.253753389171987
217827_s_at;SPG21;7.89754659361405e-09;1.06395611544572e-07
202340_x_at;NR4A1;0.00037459272536131;0.00144452753006388
205842_s_at;JAK2;0.000167552699593332;0.000699881005785446
207153_s_at;GLMN;0.0574688707134112;0.113288524386482
209651_at;TGFB1I1;0.0476314542672252;0.096795910476081
200895_s_at;FKBP4;0.00275175355744201;0.00842687953725518
202956_at;ARFGEF1;0.000431050367599999;0.00163600233628876
203391_at;FKBP2;0.00108408793007757;0.00371525967703668
212607_at;AKT3;0.00032733001357082;0.0012788374467695
212587_s_at;PTPRC;0.710400470202042;0.799048734005032
207351_s_at;SH2D2A;0.105299978350886;0.185809503082961
204825_at;MELK;2.65150655448221e-05;0.00013409844233065
201590_x_at;ANXA2;0.0873267772768431;0.159917880403558
202870_s_at;CDC20;5.70319169320122e-06;3.40015748919416e-05
218015_s_at;WRNIP1;0.502633690827175;0.625826750594695
220069_at;TUBA8;0.373319064060639;0.502393427221325
204446_s_at;ALOX5;0.178879508610061;0.28326176271602
208696_at;CCT5;7.14791392885302e-10;1.36224420637989e-08
200812_at;CCT7;5.06160008355386e-07;4.00507115472091e-06
206877_at;MXD1;0.101776959216725;0.180730426460108
202257_s_at;CD2BP2;3.97053051710125e-05;0.000192625426949165
211178_s_at;PSTPIP1;0.231782784052174;0.348245206852575
207847_s_at;MUC1;0.012829779172277;0.031951772751356
202071_at;SDC4;1.35546468836298e-12;7.73790846297441e-11
207503_at;TCP10;0.0301865162207232;0.0661526942845411
208807_s_at;CHD3;0.882098274698064;0.921995872441702
205858_at;NGFR;0.461017425445048;0.587012785906251
219588_s_at;NCAPG2;4.57980177130364e-08;4.8853824014367e-07
220366_at;ELSPBP1;0.240252813673956;0.358045139653331
202810_at;DRG1;0.429265689363187;0.558447413987364
214737_x_at;HNRNPC;0.643784976062266;0.7451717221304
220347_at;SMG6;0.0419577647041377;0.0872224766097655
202556_s_at;MCRS1;4.83267778542167e-06;2.93862537321701e-05
34868_at;SMG5;0.0161038261630394;0.0390023314006816
205143_at;NCAN;0.9826328667312;0.988563297648142
213198_at;ACVR1B;1.66807134473517e-05;8.87081481621138e-05
204892_x_at;EEF1A1;0.00148183468715113;0.00489197181377435
205147_x_at;NCF4;0.405702731754633;0.535257023258381
201010_s_at;TXNIP;3.78078227217867e-06;2.36336699833889e-05
202224_at;CRK;1.31920493101941e-10;3.3453752632058e-09
201059_at;CTTN;0.133912689128653;0.224902799501132
201646_at;SCARB2;0.145347397265185;0.24023442102186
209083_at;CORO1A;0.349901486245939;0.478869007230074
208637_x_at;ACTN1;2.91824663228077e-11;9.88724102893611e-10
212540_at;CDC34;2.50333177209953e-05;0.00012742937221005
203083_at;THBS2;9.14049486803665e-05;0.000407250416394135
209561_at;THBS3;0.00339731176193243;0.010139219777436
203104_at;CSF1R;0.164813582343468;0.264777615838863
201396_s_at;SGTA;0.00397700851379661;0.0115952799532382
210125_s_at;BANF1;5.01847313183765e-08;5.28122483958201e-07
218064_s_at;AKAP8L;0.00011967996366032;0.000518088263740068
218458_at;GMCL1;0.0109308389221528;0.0278721901294624
205019_s_at;VIPR1;2.08871839232421e-12;1.07905608846435e-10
208046_at;HIST1H4A;0.311002330384464;0.437165632388866
202153_s_at;NUP62;5.2781607426562e-10;1.07122671436181e-08
209121_x_at;NR2F2;0.0189508898440121;0.0448464934374104
208583_x_at;HIST1H2AJ;0.589795459985175;0.700914718701014
201600_at;PHB2;0.394008666443178;0.523363402876394
201244_s_at;RAF1;4.96794119790883e-06;3.00479926735637e-05
213532_at;ADAM17;0.693741497118249;0.786025811913658
33197_at;MYO7A;0.425017245824814;0.554133530188163
208040_s_at;MYBPC3;0.34359662463124;0.471945177009422
205610_at;MYOM1;4.30734366206136e-06;2.65665567158812e-05
205826_at;MYOM2;0.000285070747658483;0.00112605197068763
206029_at;ANKRD1;0.10536425172294;0.185888748668157
221232_s_at;ANKRD2;0.913831049959573;0.943034894073626
203625_x_at;SKP2;0.0491008034727784;0.0993298131094944
212533_at;WEE1;0.163330163855577;0.262867367214524
205215_at;RNF2;0.0115501777774165;0.0292249185535846
203957_at;E2F6;1.07112397672858e-07;1.01679513721038e-06
202656_s_at;SERTAD2;1.24011918952681e-12;7.20640297682117e-11
218127_at;NFYB;0.000462684862030212;0.00174303680144337
211251_x_at;NFYC;0.815494978156492;0.875209736193018
203556_at;ZHX2;1.63519754323351e-13;1.32748309646138e-11
206970_at;CNTN2;0.912178949945426;0.941939475693212
210925_at;CIITA;0.0996326318633684;0.177842256361484
203341_at;CEBPZ;0.0110052150381985;0.0280275409263716
209240_at;OGT;7.88476647104806e-05;0.000356898444681545
204020_at;PURA;0.01483760522133;0.0363368737467322
206663_at;SP4;0.00155059777501067;0.00509744238316681
209199_s_at;MEF2C;0.0420040197200619;0.0873041154680322
203004_s_at;MEF2D;0.000249429972154376;0.000999158446611344
202393_s_at;KLF10;2.23729612037369e-08;2.59103688017136e-07
208961_s_at;KLF6;0.920207279236608;0.948276074526433
221841_s_at;KLF4;6.20891307635216e-11;1.85366916040902e-09
203749_s_at;RARA;3.23980214490854e-06;2.07218971969835e-05
201356_at;SF3A1;0.0461945537487625;0.0942742917020941
221045_s_at;PER3;4.18104540801734e-10;8.83667747142929e-09
218849_s_at;PPP1R13L;7.51809229081907e-14;6.86067078976788e-12
219186_at;ZBTB7A;0.882014217367097;0.921995872441702
212153_at;POGZ;0.00652599864806739;0.0178139814624757
210188_at;GABPA;9.17733208054058e-07;6.80647022253003e-06
213090_s_at;TAF4;0.117550705912204;0.202817958227211
212896_at;SKIV2L2;0.000654096796959911;0.00236071540288476
218875_s_at;FBXO5;0.614878275697321;0.720855983005242
203258_at;DRAP1;0.251310698723236;0.370919838448954
207024_at;CHRND;0.265816978979112;0.387550305678934
202680_at;GTF2E2;0.000948383585225127;0.0032953561930196
217729_s_at;AES;7.37272684219619e-06;4.2752240714813e-05
202678_at;GTF2A2;0.172078523611952;0.274351421110306
206521_s_at;GTF2A1;0.674270865685673;0.770049727121794
216241_s_at;TCEA1;0.0445762969936308;0.0917203530306736
203577_at;GTF2H4;0.00022860569772717;0.000925046518233234
203572_s_at;TAF6;0.00951911661254103;0.0247263652378949
202355_s_at;GTF2F1;0.00132377856106074;0.0044262849880667
209212_s_at;KLF5;5.48919104839723e-12;2.45970847623879e-10
204093_at;CCNH;0.000548556307282574;0.00202601209856625
217815_at;SUPT16H;0.973531432102005;0.982413776898799
201331_s_at;STAT6;2.49992454379012e-06;1.65628281115337e-05
203379_at;RPS6KA1;0.017661858029561;0.0421470794208001
201074_at;SMARCC1;0.0263386564723598;0.0591177528218029
200990_at;TRIM28;3.58010027046911e-06;2.25483191845868e-05
211951_at;NOLC1;0.000469993112062302;0.00176717410135426
218846_at;MED23;0.354779765947344;0.48353391844257
212535_at;MEF2A;0.0217084896294885;0.05026848256119
215730_at;VGLL1;0.834631885661247;0.888577691776966
213342_at;YAP1;0.00179479790361603;0.00580107636789236
214004_s_at;VGLL4;0.0072326619245999;0.0194876593494284
217844_at;CTDSP1;0.185832488656617;0.292530568268071
213710_s_at;CALM1;0.515165809004594;0.636926715207223
208690_s_at;PDLIM1;3.55254558420101e-10;7.76467218420997e-09
210053_at;TAF5;0.00109348342622579;0.00374335427017382
217854_s_at;POLR2E;8.1585053859042e-10;1.52492287131554e-08
202369_s_at;TRAM2;0.000953541784747375;0.00331143872025325
204000_at;GNB5;0.032804729144996;0.0711651438089085
209504_s_at;PLEKHB1;0.649448225307535;0.749575490472194
214911_s_at;BRD2;0.0291098179103512;0.0642306642278876
204367_at;SP2;0.00433875648146319;0.012515720704027
209550_at;NDN;7.45805637509938e-13;4.83112024878199e-11
203588_s_at;TFDP2;1.21133446347661e-06;8.71853970200607e-06
202642_s_at;TRRAP;7.5901027216922e-10;1.43340580402713e-08
207614_s_at;CUL1;2.84891205736198e-10;6.41749523263775e-09
210416_s_at;CHEK2;0.678703994702191;0.773910738942612
213266_at;TP53BP1;0.000579792414691835;0.0021269262818302
202633_at;TOPBP1;0.833445386837439;0.887616852052276
205865_at;ARID3A;2.81021264771448e-05;0.000141324531463099
211297_s_at;CDK7;0.00554306078038466;0.0154789693715365
209375_at;XPC;0.00531672332756615;0.0149269425199263
200594_x_at;HNRNPU;0.0813994562284747;0.150897983654862
220777_at;KIF13A;0.01727352596771;0.0413175679074004
203091_at;FUBP1;0.00100429492114206;0.00347034137758929
202167_s_at;MMS19;0.24556112495353;0.364286413008692
210060_at;PDE6G;0.176241506337715;0.279864259143162
202006_at;PTPN12;0.0082357455572129;0.0218605713282963
210201_x_at;BIN1;0.00258387123113119;0.0079805057467726
211210_x_at;SH2D1A;0.028765994837241;0.0635842410635055
203553_s_at;MAP4K5;0.000355378650039284;0.00137893975257329
208759_at;NCSTN;8.37298879631296e-09;1.11956263028347e-07
217007_s_at;ADAM15;6.88399849704361e-05;0.000315714413829931
203446_s_at;OCRL;0.0371833806032688;0.078777601135751
207268_x_at;ABI2;7.39930135921649e-05;0.000336753060039769
202725_at;POLR2A;0.0101691058040848;0.0261862329068318
209617_s_at;CTNND2;5.52037482866847e-07;4.31888148360533e-06
212455_at;YTHDC1;1.5793011042978e-09;2.66816518999069e-08
200897_s_at;PALLD;2.74317027493048e-07;2.32627973267297e-06
214523_at;CEBPE;0.0433206966122116;0.0896087605966031
213763_at;HIPK2;0.0205791803328707;0.0480629390101904
218318_s_at;NLK;4.91036703449468e-07;3.91222459416364e-06
210215_at;TFR2;0.00576798290250854;0.0160258426970885
211328_x_at;HFE;0.264034526509765;0.385536048870017
200645_at;GABARAP;0.0566250782171237;0.111872112495335
204543_at;RAPGEF1;0.274286248858766;0.397433265331593
202777_at;SHOC2;0.822408956271916;0.87991072069418
205590_at;RASGRP1;0.00661039070537051;0.0180130804457806
41512_at;BRAP;0.199329633733535;0.309260248316785
204346_s_at;RASSF1;2.9971472691389e-06;1.9372919204848e-05
221092_at;IKZF3;0.069855289765485;0.133292251625167
221922_at;GPSM2;0.000108092476868215;0.000473003901227309
201434_at;TTC1;0.392292460983009;0.521526476898977
209568_s_at;RGL1;0.000180339821113724;0.00074680637415163
203185_at;RASSF2;0.0284415984799624;0.0630045691088992
221538_s_at;PLXNA1;1.59037561350177e-07;1.43248385590772e-06
207919_at;ART1;0.15529513730606;0.253030080359751
206846_s_at;HDAC6;0.100793752751056;0.179530345760607
220938_s_at;GMEB1;0.081572271499107;0.151195928581443
214369_s_at;RASGRP2;0.558032867190412;0.673930342505268
214451_at;TFAP2B;1.95731311123527e-10;4.68780239782822e-09
206967_at;CCNT1;0.553603743036627;0.670582181156259
218457_s_at;DNMT3A;0.20509892293396;0.316031591626478
206506_s_at;SUPT3H;0.207231984286468;0.318712543676888
203964_at;NMI;0.00160391019681414;0.00525611671836708
203602_s_at;ZBTB17;0.782458996982312;0.852162188950901
207132_x_at;PFDN5;8.13532342629948e-07;6.11592384098594e-06
202666_s_at;ACTL6A;0.000593289053963105;0.00216753353379507
210753_s_at;EPHB1;1.83267112857362e-05;9.59466266726441e-05
201960_s_at;MYCBP2;2.89224827694151e-06;1.87546099368894e-05
212470_at;SPAG9;0.00101608716208097;0.00350675796131293
213188_s_at;MINA;0.254778727290214;0.374822740478025
205168_at;DDR2;0.0098732072318323;0.0255294388443366
202711_at;EFNB1;0.0644758566425117;0.124973203061191
218995_s_at;EDN1;1.14151370370069e-07;1.07302288147864e-06
221840_at;PTPRE;0.66649980807268;0.76354628429622
211988_at;SMARCE1;0.141834928275821;0.235427044964633
40524_at;PTPN21;4.66371656029198e-08;4.96219442015067e-07
217287_s_at;TRPC6;0.552493303170002;0.669633667109197
203516_at;SNTA1;0.867834340753749;0.911817450772795
210996_s_at;YWHAE;0.0239152920439891;0.0545998869857471
205681_at;BCL2A1;3.60233114481246e-13;2.63612904722584e-11
221039_s_at;ASAP1;0.920239677496496;0.948276074526433
206312_at;GUCY2C;0.416227963697262;0.546162052816691
203016_s_at;SSX2IP;0.498259166820882;0.621494173759819
213252_at;SH3PXD2A;0.0938167782347643;0.169602908421112
219437_s_at;ANKRD11;0.523796840133996;0.644262384904148
207747_s_at;DOK4;6.47861194637349e-08;6.61728811712103e-07
208052_x_at;CEACAM3;8.09447854461448e-05;0.000365861065671621
204511_at;FARP2;5.7002498031281e-05;0.000267453330370461
222321_at;AGTR2;0.703485974306706;0.7934015035619
206482_at;PTK6;1.10425756964549e-10;2.93108877615879e-09
206879_s_at;NRG2;0.00204847484283099;0.0065066139443783
220406_at;TGFB2;0.868614724410713;0.912556410469137
202709_at;FMOD;0.00301230564926221;0.00912302452206302
204731_at;TGFBR3;9.64408128527566e-12;3.97921796133717e-10
205237_at;FCN1;0.0109468727278846;0.0279016927306856
210838_s_at;ACVRL1;0.27660000790259;0.399913646212349
219922_s_at;LTBP3;0.20881611731567;0.320557354946035
208756_at;EIF3I;2.24543399997132e-10;5.29668223917762e-09
211488_s_at;ITGB8;0.00578872803130312;0.0160680901082042
204442_x_at;LTBP4;5.29379025218144e-08;5.5152471443977e-07
211570_s_at;RAPSN;0.139178338707864;0.231970082725731
209747_at;TGFB3;0.0191063409422791;0.045174487649077
206892_at;AMHR2;0.069407350856798;0.132477969528502
210523_at;BMPR1B;0.861949576360764;0.907919044518995
200870_at;STRAP;0.0565815825742455;0.11180384784941
221235_s_at;TGFBRAP1;0.185585577881636;0.292238162237357
214339_s_at;MAP4K1;0.0597526844859664;0.117144121286428
202313_at;PPP2R2A;0.200615554833824;0.310994510841509
202705_at;CCNB2;8.2008841016096e-08;8.09214309694737e-07
201841_s_at;HSPB1;0.0728170766514818;0.13794496215792
